place_id,place_name,place_description,category,city,price,rating,combined
154,Pantai Goa Cemara,"Pantai Goa Cemara adalah pantai yang terletak di Yogyakarta, Indonesia. Pantai ini terkenal dengan pasir putihnya, air laut yang jernih, dan keindahan tebing batu karang yang menjulang tinggi. Di sepanjang pantai terdapat pepohonan cemara yang memberikan nuansa yang sejuk. Pantai Goa Cemara juga memiliki ombak yang cukup tenang, cocok untuk berenang atau bersantai. Pengunjung dapat menikmati pemandangan spektakuler serta mengambil foto indah di tepi pantai yang menawan ini.","Bahari,Cagar Alam",Yogyakarta,"Rp4,000",4.3,baharicagar alam pantai goa cemara adalah pantai yang terletak di yogyakarta indonesia pantai ini terkenal dengan pasir putihnya air laut yang jernih dan keindahan tebing batu karang yang menjulang tinggi di sepanjang pantai terdapat pepohonan cemara yang memberikan nuansa yang sejuk pantai goa cemara juga memiliki ombak yang cukup tenang cocok untuk berenang atau bersantai pengunjung dapat menikmati pemandangan spektakuler serta mengambil foto indah di tepi pantai yang menawan ini yogyakarta
155,Pantai Greweng,"Di Kabupaten Gunungkidul, tidak sulit memilih pantai yang masih sepi dan indah. Pantai Greweng yang berada di Kecamatan Girisubo adalah satu di antaranya. Tidak hanya cantik, pantai ini juga dikenal sebagai destinasi untuk berkemah. Namun, siapkan energi lebih untuk mencapai lokasinya yang terpencil.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.6,baharicagar alam di kabupaten gunungkidul tidak sulit memilih pantai yang masih sepi dan indah pantai greweng yang berada di kecamatan girisubo adalah satu di antaranya tidak hanya cantik pantai ini juga dikenal sebagai destinasi untuk berkemah namun siapkan energi lebih untuk mencapai lokasinya yang terpencil yogyakarta
156,Pantai Indrayanti ,"Pantai Indrayanti menawarkan keindahan alam yang menakjubkan. Hamparan pasir dan birunya laut menjadi pesona yang tiada dua. Pantai Indrayanti merupakan salah satu tempat wisata Yogyakarta yang menjadi rekomendasi bagi wisatawan. Jika kamu merasa jenuh di Malioboro, pantai ini bisa menjadi pilihannya.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.5,baharicagar alam pantai indrayanti menawarkan keindahan alam yang menakjubkan hamparan pasir dan birunya laut menjadi pesona yang tiada dua pantai indrayanti merupakan salah satu tempat wisata yogyakarta yang menjadi rekomendasi bagi wisatawan jika kamu merasa jenuh di malioboro pantai ini bisa menjadi pilihannya yogyakarta
157,Pantai Jogan,"Pantai Jogan adalah objek wisata pantai yang terletak di Dusun Duwet, Purwodadi, Tepus, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Lokasinya berjarak kurang lebih 74 km dari Pusat kota Yogyakarta. Pantai ini terletak di jajaran pegunungan Gunungkidul, yang memberikan pemandangan alam tebing dan air terjun yang mengarah ke laut lepas.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.4,baharicagar alam pantai jogan adalah objek wisata pantai yang terletak di dusun duwet purwodadi tepus kabupaten gunungkidul daerah istimewa yogyakarta lokasinya berjarak kurang lebih 74 km dari pusat kota yogyakarta pantai ini terletak di jajaran pegunungan gunungkidul yang memberikan pemandangan alam tebing dan air terjun yang mengarah ke laut lepas yogyakarta
158,Pantai Jungwok,"Pantai Jungwok adalah pantai yang terletak di Desa Jepitu, Kecamatan Girisubo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Pantai Jungwok merupakan salah satu pantai yang memiliki panorama yang indah dengan pasir putih yang khas dari pantai di Gunung Kidul. Pantai Jungwok terletak di sebelah Timur Pantai Wediombo dan di sebelah Barat Pantai Ngusalan. Jarak Pantai Jungwok dari Kota Wonosari sekitar 40 km. Akses jalan menuju Pantai Jungwook masih cukup sulit, itu dikarenakan jalan yang masih belum diaspal. Pantai Jungwok sering menjadi destinasi wisata karena tempatnya yang nyaman untuk berkemah.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.6,baharicagar alam pantai jungwok adalah pantai yang terletak di desa jepitu kecamatan girisubo kabupaten gunungkidul daerah istimewa yogyakarta pantai jungwok merupakan salah satu pantai yang memiliki panorama yang indah dengan pasir putih yang khas dari pantai di gunung kidul pantai jungwok terletak di sebelah timur pantai wediombo dan di sebelah barat pantai ngusalan jarak pantai jungwok dari kota wonosari sekitar 40 km akses jalan menuju pantai jungwook masih cukup sulit itu dikarenakan jalan yang masih belum diaspal pantai jungwok sering menjadi destinasi wisata karena tempatnya yang nyaman untuk berkemah yogyakarta
159,Pantai Kesirat,"Pada umumnya pantai identik dengan pasirnya bukan, namun pantai kesirat memiliki keunikan tersendiri yang akan anda temukan disini. Pantai kesirat tidak memiliki pasir namun anda akan menemukan tebing tebing yang memeiliki struktur yang cantik kemudian anda kana menikmati pantai di atasnya, tempat ini juga sangat cocok untuk menikmati sunset. Keindahan pantai ini membuat semua orang tidak bisa melupakannya seperti janji mantan hehee.. pantai kesirat memiliki spot spot foto yang instagramable banget cocok sekali untuk kamu yang suka berfoto. Keunikan lain yang menjadi ciri khas dari wisata Pantai Kesirat adalah hadirnya sebuah pohon yang tampak berdiri kokoh yang menjadi ikon dari tempat wisata ini. Banyak wisatawan yang memanfaatkan pohon ini sebagai latar belakang foto mereka.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.6,baharicagar alam pada umumnya pantai identik dengan pasirnya bukan namun pantai kesirat memiliki keunikan tersendiri yang akan anda temukan disini pantai kesirat tidak memiliki pasir namun anda akan menemukan tebing tebing yang memeiliki struktur yang cantik kemudian anda kana menikmati pantai di atasnya tempat ini juga sangat cocok untuk menikmati sunset keindahan pantai ini membuat semua orang tidak bisa melupakannya seperti janji mantan hehee pantai kesirat memiliki spot spot foto yang instagramable banget cocok sekali untuk kamu yang suka berfoto keunikan lain yang menjadi ciri khas dari wisata pantai kesirat adalah hadirnya sebuah pohon yang tampak berdiri kokoh yang menjadi ikon dari tempat wisata ini banyak wisatawan yang memanfaatkan pohon ini sebagai latar belakang foto mereka yogyakarta
160,Pantai Krakal,"Pantai krakal merupakan pantai strategis untuk singgah, selain bisa menikmati panorama laut, wisatawan juga bisa mencicipi kuliner laut. Terdapat icon berupa bangunan berbentuk ikan diatas bukit yang sering dijadikan tempat foto.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.5,baharicagar alam pantai krakal merupakan pantai strategis untuk singgah selain bisa menikmati panorama laut wisatawan juga bisa mencicipi kuliner laut terdapat icon berupa bangunan berbentuk ikan diatas bukit yang sering dijadikan tempat foto yogyakarta
161,Pantai Nglambor,"Pantai Nglambor adalah sebuah pantai eksotis yang terletak di Kelurahan Purwodadi, Kecamatan Tepus, Gunung Kidul, Daerah Istimewa Yogyakarta. Lokasinya persis di sebelah barat dari Pantai Siung dan sebelah timur dari Pantai Jogan. Jaraknya kurang lebih 74 km dari pusat kota Jogja, pantai ini menawarkan panorama pantai yang indah. Terdapat dua batu karang besar yang menyerupai kura-kura persis di depan teluknya.\nAir lautnya yang jernih menjadikan pengunjung bisa dengan leluasa melihat karang, rumput laut, ikan dengan berbagai warna berkejaran, dan aneka biota laut lainnya dari permukaan air. Para pengunjung pun bisa melakukan snorkeling dan berenang di pantai ini tanpa harus khawatir tergulung ombak besar karena memang lokasinya pantainya yang berada di teluk.Seringkali pengunjung berasal dari luar kota bahkan luar negeri, seperti turis dari Belanda, Prancis dan Singapura","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.4,baharicagar alam pantai nglambor adalah sebuah pantai eksotis yang terletak di kelurahan purwodadi kecamatan tepus gunung kidul daerah istimewa yogyakarta lokasinya persis di sebelah barat dari pantai siung dan sebelah timur dari pantai jogan jaraknya kurang lebih 74 km dari pusat kota jogja pantai ini menawarkan panorama pantai yang indah terdapat dua batu karang besar yang menyerupai kurakura persis di depan teluknyanair lautnya yang jernih menjadikan pengunjung bisa dengan leluasa melihat karang rumput laut ikan dengan berbagai warna berkejaran dan aneka biota laut lainnya dari permukaan air para pengunjung pun bisa melakukan snorkeling dan berenang di pantai ini tanpa harus khawatir tergulung ombak besar karena memang lokasinya pantainya yang berada di telukseringkali pengunjung berasal dari luar kota bahkan luar negeri seperti turis dari belanda prancis dan singapura yogyakarta
162,Pantai Ngrenehan,Pantai Ngrenehan merupakan\npantai nelayan. Terletak di desa Kanigoro\nKecamatan Saptosari kurang lebih 30 km di sebelah selatan kota Wonosari. Suatu pantai berupa teluk yang dikelilingi hamparan perbukitan kapur dan memiliki panorama yang sangat memukau dengan deburan ombak menerpa pasir putih. Para wisatawan dapat menyaksikan aktivitas kegiatan nelayan dan menikmati ikan siap saji atau membawa ikan segar sebagai oleh-oleh.,"Bahari,Cagar Alam",Yogyakarta,"Rp3,000",4.4,baharicagar alam pantai ngrenehan merupakannpantai nelayan terletak di desa kanigoronkecamatan saptosari kurang lebih 30 km di sebelah selatan kota wonosari suatu pantai berupa teluk yang dikelilingi hamparan perbukitan kapur dan memiliki panorama yang sangat memukau dengan deburan ombak menerpa pasir putih para wisatawan dapat menyaksikan aktivitas kegiatan nelayan dan menikmati ikan siap saji atau membawa ikan segar sebagai oleholeh yogyakarta
163,Pantai Nguluran,"Di pantai Nguluran anda hanya bisa melihat hamparan laut luas serta spot foto. Semua fasilitas itu adanya di atas tebing. Sekitar belasan meter dari permukaan air pantai. Spot favorit di resort pantai ini adalah teras kaca. Teras kaca ini dapat dijadikan spot selfie dengan latar belakang pantai. Pengunjung akan mendapatkan foto yang sangat bagus dan indah untuk dipajang di IG, FB, atau media sosial lain. Apalagi jika foto diambil saat sunset. Saat berfoto di teras kaca, pengunjung akan merasakan sensasi yang menegangkan. Sensasi tegang ini timbul akibat teras kaca yang tepat berdiri di atas pinggir laut. Sensasi yang timbul seperti berjalan di atas seutas tali pada ketingian belasan meter di atas air laut. Namun tidak perlu kuatir, pihak pengelola menjamin keselematan para pengunjung, sepanjang tidak melanggar peraturan yang sudah di buat pihak pengelola.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.1,baharicagar alam di pantai nguluran anda hanya bisa melihat hamparan laut luas serta spot foto semua fasilitas itu adanya di atas tebing sekitar belasan meter dari permukaan air pantai spot favorit di resort pantai ini adalah teras kaca teras kaca ini dapat dijadikan spot selfie dengan latar belakang pantai pengunjung akan mendapatkan foto yang sangat bagus dan indah untuk dipajang di ig fb atau media sosial lain apalagi jika foto diambil saat sunset saat berfoto di teras kaca pengunjung akan merasakan sensasi yang menegangkan sensasi tegang ini timbul akibat teras kaca yang tepat berdiri di atas pinggir laut sensasi yang timbul seperti berjalan di atas seutas tali pada ketingian belasan meter di atas air laut namun tidak perlu kuatir pihak pengelola menjamin keselematan para pengunjung sepanjang tidak melanggar peraturan yang sudah di buat pihak pengelola yogyakarta
164,Pantai Parangtritis,"Pantai Parangtritis adalah tempat wisata yang terletak di Desa Parangtritis, Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta. Jaraknya kurang lebih 27 km dari pusat Kota Yogyakarta. Pantai ini boleh terbilang adalah salah satu destinasi wisata terkenal di Yogyakarta dan paling favorit diantara para wisatawan sejak lama, bahkan Pantai Parangtritis telah menjadi ikon pariwisata di Yogyakarta. Pantai Parangtritis mempunyai nilai simbolis yang merupakan garis yang bersifat magis yang menghubungkan Panggung Krapyak, Keraton Yogyakarta, Tugu Yogyakarta dan Gunung Merapi yang dikenal sebagai Garis Imajiner Yogyakarta.\nPantai yang terletak di sisi timur Pantai Parangkusumo ini terkenal diantara para wisatawan karena memiliki legenda yang melekat dengan Ratu Kidul sebagai penguasa laut selatan dan keindahannya. Pantai ini merupakan pantai yang cukup luas di Yogyakarta, berbeda dengan pantai-pantai di kawasan Yogyakarta lainya seperti Pantai di Gunungkidul yang ukurannya relatif kecil.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.5,baharicagar alam pantai parangtritis adalah tempat wisata yang terletak di desa parangtritis kretek kabupaten bantul daerah istimewa yogyakarta jaraknya kurang lebih 27 km dari pusat kota yogyakarta pantai ini boleh terbilang adalah salah satu destinasi wisata terkenal di yogyakarta dan paling favorit diantara para wisatawan sejak lama bahkan pantai parangtritis telah menjadi ikon pariwisata di yogyakarta pantai parangtritis mempunyai nilai simbolis yang merupakan garis yang bersifat magis yang menghubungkan panggung krapyak keraton yogyakarta tugu yogyakarta dan gunung merapi yang dikenal sebagai garis imajiner yogyakartanpantai yang terletak di sisi timur pantai parangkusumo ini terkenal diantara para wisatawan karena memiliki legenda yang melekat dengan ratu kidul sebagai penguasa laut selatan dan keindahannya pantai ini merupakan pantai yang cukup luas di yogyakarta berbeda dengan pantaipantai di kawasan yogyakarta lainya seperti pantai di gunungkidul yang ukurannya relatif kecil yogyakarta
165,Pantai Patihan,"Pantai ini terletak di daerah Srigading, Sanden dan cukup dekat dengan Pantai Goa Cemara. Tempatnya juga asyik banget buat foto-foto, nggak beda jauh dengan Pandasari.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.1,baharicagar alam pantai ini terletak di daerah srigading sanden dan cukup dekat dengan pantai goa cemara tempatnya juga asyik banget buat fotofoto nggak beda jauh dengan pandasari yogyakarta
166,Pantai Sadranan,"Pantai Sadranan Jogja adalah butiran intan permata tersembunyi yang tiba-tiba memunculkan diri, dari dalam tumpukan harta karun deretan pantai pantai indah di Jogja. Seperti halnya pantai-pantai lain di kawasan Selatan Jogja, Pantai Sadranan juga memiliki ciri khas pasir putih dengan karang koral di area sangaet dekat dengan bibir pantai. Pasir putih ini mengingatkan pada Pantai terkenal semacam Kuta di Bali dan Mandalika di Lombok. Namun pantai di gunung kidul ini punya kelebihan dari 2 pantai terkenal itu, yaitu terdapatnya koral karang di pantai. Selain itu, pantai ini juga masih terbilang sepi. Kedua kelebihan ini, membuat pengunjung benar-benar bisa menikmati keasrian pantai tanpa harus terganggu hiruk pikuknya manusia.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.6,baharicagar alam pantai sadranan jogja adalah butiran intan permata tersembunyi yang tibatiba memunculkan diri dari dalam tumpukan harta karun deretan pantai pantai indah di jogja seperti halnya pantaipantai lain di kawasan selatan jogja pantai sadranan juga memiliki ciri khas pasir putih dengan karang koral di area sangaet dekat dengan bibir pantai pasir putih ini mengingatkan pada pantai terkenal semacam kuta di bali dan mandalika di lombok namun pantai di gunung kidul ini punya kelebihan dari 2 pantai terkenal itu yaitu terdapatnya koral karang di pantai selain itu pantai ini juga masih terbilang sepi kedua kelebihan ini membuat pengunjung benarbenar bisa menikmati keasrian pantai tanpa harus terganggu hiruk pikuknya manusia yogyakarta
167,Pantai Samas ,"Pantai Samas merupakan salah satu pantai yang berada di deretan pantai sebelah timur Pantai Parangtritis. Lokasi Pantai Samas kurang lebih 14 km arah selatan Kota Bantul atau sekitar 35 km dari pusat Kota Yogyakarta, tepatnya di Desa Srigading, Kecamatan Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta.","Bahari,Cagar Alam",Yogyakarta,"Rp4,000",4.0,baharicagar alam pantai samas merupakan salah satu pantai yang berada di deretan pantai sebelah timur pantai parangtritis lokasi pantai samas kurang lebih 14 km arah selatan kota bantul atau sekitar 35 km dari pusat kota yogyakarta tepatnya di desa srigading kecamatan sanden kabupaten bantul daerah istimewa yogyakarta yogyakarta
168,Pantai Sedahan,"Pantai Sedahan ini memiliki garis pantai yang cukup panjang dan cukup luas untuk dijadikan sebagai arena bermain. Pada kedua sisi pantai, terdapat tebing karang yang mengapit pantai ini dan menjorok ke tengah laut. Pantai Sedahan mempunyai deburan ombak yang khas laut selatan dan hamparan pasir putih dengan butiran butiran yang halus. Air Biru kehijauan yang bening, segar, dan berkilauan teritampa cahaya matahari akan menghipnotis siapa pun untuk bermain air dan menceburkan diri di pantai tersebut. Tetapi pengunjung harus tetap berhati hati karena pantai selatan selalu berarus dan berombak kuat, maka para pengunjung tidak disarankan untuk berenang terlalu jauh dari daratan. Pantai Sedahan ini juga dikenal oleh banyak orang sebagai lokasi memancing yang menyenangkan. Banyak pengunjung yang rela dan menyempatkan datang jauh jauh hanya untuk memancing ikan di Pantai Sedahan ini.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.6,baharicagar alam pantai sedahan ini memiliki garis pantai yang cukup panjang dan cukup luas untuk dijadikan sebagai arena bermain pada kedua sisi pantai terdapat tebing karang yang mengapit pantai ini dan menjorok ke tengah laut pantai sedahan mempunyai deburan ombak yang khas laut selatan dan hamparan pasir putih dengan butiran butiran yang halus air biru kehijauan yang bening segar dan berkilauan teritampa cahaya matahari akan menghipnotis siapa pun untuk bermain air dan menceburkan diri di pantai tersebut tetapi pengunjung harus tetap berhati hati karena pantai selatan selalu berarus dan berombak kuat maka para pengunjung tidak disarankan untuk berenang terlalu jauh dari daratan pantai sedahan ini juga dikenal oleh banyak orang sebagai lokasi memancing yang menyenangkan banyak pengunjung yang rela dan menyempatkan datang jauh jauh hanya untuk memancing ikan di pantai sedahan ini yogyakarta
169,Pantai Siung,"Pantai Siung, yang terletak di Gunungkidul, Yogyakarta, merupakan surga bagi para pecinta pantai dan pendaki. Dengan pasir putih yang bersih dan air laut yang jernih, pantai ini menawarkan pemandangan yang memesona. Selain itu, pantai ini juga terkenal dengan tebing-tebing batu karang yang indah, yang menjadi favorit bagi para pendaki dan penggemar panjat tebing. Di Pantai Siung, pengunjung dapat menikmati keindahan alam yang spektakuler, bersantai di tepi pantai, atau mencoba kegiatan menantang seperti panjat tebing.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.6,baharicagar alam pantai siung yang terletak di gunungkidul yogyakarta merupakan surga bagi para pecinta pantai dan pendaki dengan pasir putih yang bersih dan air laut yang jernih pantai ini menawarkan pemandangan yang memesona selain itu pantai ini juga terkenal dengan tebingtebing batu karang yang indah yang menjadi favorit bagi para pendaki dan penggemar panjat tebing di pantai siung pengunjung dapat menikmati keindahan alam yang spektakuler bersantai di tepi pantai atau mencoba kegiatan menantang seperti panjat tebing yogyakarta
170,Pantai Timang,"Pantai Timang adalah objek wisata berupa pantai yaitu wilayah yang menjadi batas antara lautan dan daratan yang terletak di Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Pantai Timang merupakan salah satu pantai di yogyakarta yang pasirnya berwarna putih. Pantai Timang terletak di antara Pantai Siung dan Pantai Sundak Gunungkidul. Aksesn menuju pantai ini cukup sulit, jalan ke arah pantai ini masih banyak yang belum diaspal karena lokasi pantai ini cukup terpencil. Keunikan pantai ini ialah terdapat sebuah pulau yang menjadi habitat lobster laut diseberang pantai.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.5,baharicagar alam pantai timang adalah objek wisata berupa pantai yaitu wilayah yang menjadi batas antara lautan dan daratan yang terletak di kabupaten gunungkidul daerah istimewa yogyakarta pantai timang merupakan salah satu pantai di yogyakarta yang pasirnya berwarna putih pantai timang terletak di antara pantai siung dan pantai sundak gunungkidul aksesn menuju pantai ini cukup sulit jalan ke arah pantai ini masih banyak yang belum diaspal karena lokasi pantai ini cukup terpencil keunikan pantai ini ialah terdapat sebuah pulau yang menjadi habitat lobster laut diseberang pantai yogyakarta
171,Pantai Watu Kodok,"Pantai Watu Kodok merupakan salah satu pantai yang ada di Gunung Kidul. Pantai Watu Kodok ini memiliki pasir putih dan air laut yang masih berwarna biru yang sangat indah. Di pantai ini terdapat beberapa batu karang yang terjal, batu tersebut menjadi daya tarik para wisatawan dan keunikan bagi pantai itu sendiri. Dan suasana pantai yang masih alami juga menjadikan pantai ini menjadi daya tariknya, tetapi pantai ini masih tergolong pantai baru jadi masih belum banyak wisatawan. Pantai Watu Kodok ini sangat cocok bagi Anda yang ingin menghabiskan waktu liburan bersama keluarga.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.7,baharicagar alam pantai watu kodok merupakan salah satu pantai yang ada di gunung kidul pantai watu kodok ini memiliki pasir putih dan air laut yang masih berwarna biru yang sangat indah di pantai ini terdapat beberapa batu karang yang terjal batu tersebut menjadi daya tarik para wisatawan dan keunikan bagi pantai itu sendiri dan suasana pantai yang masih alami juga menjadikan pantai ini menjadi daya tariknya tetapi pantai ini masih tergolong pantai baru jadi masih belum banyak wisatawan pantai watu kodok ini sangat cocok bagi anda yang ingin menghabiskan waktu liburan bersama keluarga yogyakarta
172,Pantai Wediombo,"Pantai Wediombo (O Jawa: Wedhiamba) adalah sebuah pantai yang berada di Desa Jepitu, Girisubo, Gunungkidul di dekat Pantai Siung, berjarak 80 km dari kota Yogyakarta. Pantai tersebut meliputi sebuah teluk yang dikelilingi pegunungan batu karang dan pasir putih. Di tengah laut, batu karang tampak menonjol. Tempat tersebut juga dipakai untuk selancar. Ketinggian ombak dapat mencapai 3-4 meter. Pantai Wediombo menghadap ke barat dan matahari berada di sisi selatan (pada November-Mei). Dari pantai ini, orang-orang dapat melihat matahari terbenam pada waktu sore. Selin untuk berselancar, Wediombo juga memiliki kolam alami sampai perairan tanpa ombak. Ada pula tempat untuk snorkeling. Wediombo masuk salah satu dari 13 tempat yang masuk Cagar Alam Dunia UNESCO Gunung Sewu.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.5,baharicagar alam pantai wediombo o jawa wedhiamba adalah sebuah pantai yang berada di desa jepitu girisubo gunungkidul di dekat pantai siung berjarak 80 km dari kota yogyakarta pantai tersebut meliputi sebuah teluk yang dikelilingi pegunungan batu karang dan pasir putih di tengah laut batu karang tampak menonjol tempat tersebut juga dipakai untuk selancar ketinggian ombak dapat mencapai 34 meter pantai wediombo menghadap ke barat dan matahari berada di sisi selatan pada novembermei dari pantai ini orangorang dapat melihat matahari terbenam pada waktu sore selin untuk berselancar wediombo juga memiliki kolam alami sampai perairan tanpa ombak ada pula tempat untuk snorkeling wediombo masuk salah satu dari 13 tempat yang masuk cagar alam dunia unesco gunung sewu yogyakarta
173,Puncak Gunung Api Purba - Nglanggeran,"Gunung Nglanggeran adalah sebuah gunung di Daerah Istimewa Yogyakarta, Indonesia. Gunung ini merupakan suatu gunung api purba yang terbentuk sekitar 0,6-70 juta tahun yang lalu atau yang memiliki umur tersier (Oligo-Miosen). Gunung Nglanggeran memiliki batuan yang sangat khas karena didominasi oleh aglomerat dan breksi gunung api. Gunung ini terletak di Desa Nglanggeran, Kecamatan Patuk, Kabupaten Gunung Kidul yang berada pada deretan Pegunungan Baturagung.",Cagar Alam,Yogyakarta,"Rp10,000",4.7,cagar alam gunung nglanggeran adalah sebuah gunung di daerah istimewa yogyakarta indonesia gunung ini merupakan suatu gunung api purba yang terbentuk sekitar 0670 juta tahun yang lalu atau yang memiliki umur tersier oligomiosen gunung nglanggeran memiliki batuan yang sangat khas karena didominasi oleh aglomerat dan breksi gunung api gunung ini terletak di desa nglanggeran kecamatan patuk kabupaten gunung kidul yang berada pada deretan pegunungan baturagung yogyakarta
174,Puncak Kebun Buah Mangunan,"Berlibur di pegunungan memang menyenangkan. Dapat menikmati sejuknya udara serta pemandangan indah dari atas perbukitan. Wisata seperti ini dapat dinikmati di Bantul, tepatnya di Kebun Buah Mangunan. Beruntungnya Jogja dikaruniai bentang alam yang begitu indah. Ada pantai, gunung, bukit, serta kota dan budaya yang sangat menarik. Kebun Buah Mangunan hadir sebagai objek wisata yang begitu menarik minat wisatawan. Apalagi di pagi hari, pemandangannya tak ubahnya seperti negeri di atas awan.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp5,000",4.6,cagar alamtaman hiburan berlibur di pegunungan memang menyenangkan dapat menikmati sejuknya udara serta pemandangan indah dari atas perbukitan wisata seperti ini dapat dinikmati di bantul tepatnya di kebun buah mangunan beruntungnya jogja dikaruniai bentang alam yang begitu indah ada pantai gunung bukit serta kota dan budaya yang sangat menarik kebun buah mangunan hadir sebagai objek wisata yang begitu menarik minat wisatawan apalagi di pagi hari pemandangannya tak ubahnya seperti negeri di atas awan yogyakarta
175,Puncak Pinus Becici,"Puncak Pinus Becici atau Puncak Becici merupakan objek wisata yang berada di Desa Muntuk, Kecamatan Dlingo, Kabupaten Bantul, Yogyakarta. Pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona Kota Yogyakarta dari ketinggian dengan gardu pandang. Dari bagian utara dapat melihat Candi Prambanan, bagian selatan terlihat garis lurus yang merupakan Pantai Selatan serta dapat melihat Gunung Merapi dan Gunung Sindoro.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp3,000",4.5,cagar alamtaman hiburan puncak pinus becici atau puncak becici merupakan objek wisata yang berada di desa muntuk kecamatan dlingo kabupaten bantul yogyakarta pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona kota yogyakarta dari ketinggian dengan gardu pandang dari bagian utara dapat melihat candi prambanan bagian selatan terlihat garis lurus yang merupakan pantai selatan serta dapat melihat gunung merapi dan gunung sindoro yogyakarta
176,Seribu Batu Songgo Langit,"Nama Seribu Batu Songgo Langit memiliki makna tersendiri. Sebelum jadi tempat wisata, di lokasi ini terdapat ratusan bahkan ribuan batu dan pastinya hutan pinus. Songgo langit berarti penyangga langit, hal ini dikarenakan di Seribu Baru Songgo Langit terdapat bukit yang seakan akan merupakan tiang dari langit .Seribu Batu Songgo Langit merupakan tempat wisata di kawasan Dlingo yang menawarkan berbagai macam atraksi wisata, namun kebanyakan adalah spot foto. Spot foto di Seribu Batu hampir semuanya anti mainstream. Anda akan menemui beberapa spot foto dalam empat bagian di tempat wisata ini. Memasuki gerbang Seribu Batu Songgo Langit anda diharuskan untuk menuruni tangga yang terbuat dari kayu untuk mencapai spot pertama. Spot pertama ini menawarkan rumah dongeng seribu kayu. Spot ini berbentuk rumah kecil-kecil yang menyerupai rumah kurcaci dalam dongeng. Terdapat tujuh buah rumah kurcaci yang ditata secara mengerucut sehingga akan menciptakan angle foto yang bagus.","Budaya,Cagar Alam",Yogyakarta,"Rp2,000",4.6,budayacagar alam nama seribu batu songgo langit memiliki makna tersendiri sebelum jadi tempat wisata di lokasi ini terdapat ratusan bahkan ribuan batu dan pastinya hutan pinus songgo langit berarti penyangga langit hal ini dikarenakan di seribu baru songgo langit terdapat bukit yang seakan akan merupakan tiang dari langit seribu batu songgo langit merupakan tempat wisata di kawasan dlingo yang menawarkan berbagai macam atraksi wisata namun kebanyakan adalah spot foto spot foto di seribu batu hampir semuanya anti mainstream anda akan menemui beberapa spot foto dalam empat bagian di tempat wisata ini memasuki gerbang seribu batu songgo langit anda diharuskan untuk menuruni tangga yang terbuat dari kayu untuk mencapai spot pertama spot pertama ini menawarkan rumah dongeng seribu kayu spot ini berbentuk rumah kecilkecil yang menyerupai rumah kurcaci dalam dongeng terdapat tujuh buah rumah kurcaci yang ditata secara mengerucut sehingga akan menciptakan angle foto yang bagus yogyakarta
